"folder","experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","last"
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,6,13
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",2,1,3
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,5,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,7,13
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,3,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,3,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",3,1,4
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,5,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",4,1,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",4,2,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,3,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",4,1,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",2,3,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,3,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,5,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,5,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,4,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1492",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,9,14
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,6,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,3,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,6,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",2,4,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",4,4,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,3,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",3,8,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",4,1,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,12,18
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,6,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,7,13
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",4,1,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,3,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,11,16
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,1,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,7,14
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",1,1,2
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",3,2,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,3,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,9,15
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,2,8
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,6,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",4,1,5
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,2,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,1,7
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,3,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,6,12
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",7,2,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,4,10
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",6,5,11
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,4,9
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,8,13
"2014-05-13_37C_for_CV","37C","37C_cv_counts_recovered2.csv","random","35.5C","YPD","CSM",2,"6","1587",5,1,6
