"","fn","temp","rep","row","col","Strain","PMY","maxGrowth","pointOfMaxGrowthRate","maxOD"
"657","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",3,"YJM627",1508,4.4216336489606e-05,27,1.719
"658","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",4,"YJM975",1516,5.83484519932139e-05,46,1.667
"659","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",5,"YJM1077",1524,2.84031887203732e-05,85,1.642
"660","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",6,"YJM1208",1532,6.15691844769365e-05,25,1.665
"661","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",7,"YJM1290",1540,2.70591309855151e-05,117,1.128
"662","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",8,"YJM1338",1548,5.37474674259656e-05,43,1.671
"663","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",9,"YJM1386",1556,6.61070333547429e-05,77,1.634
"664","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",10,"YJM1415",1564,4.83121639540707e-05,171,1.627
"665","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",11,"YJM1444",1572,4.65930224660599e-05,42,1.664
"666","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"D",12,"YJM1552",1587,4.18737629757278e-05,9,1.634
"667","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",1,"YJM244",1493,6.15205207443781e-05,40,1.665
"668","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",2,"YJM451",1501,4.78098102462505e-05,144,1.702
"669","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",3,"YJM681",1509,6.18598037574047e-05,88,1.717
"670","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",4,"YJM978",1517,6.0183868873292e-05,160,1.638
"671","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",5,"YJM1078",1525,5.45947555376691e-05,137,1.656
"672","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",6,"YJM1242",1533,5.04467262558385e-05,95,1.704
"673","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",7,"YJM1293",1541,5.77269464148144e-05,53,1.637
"674","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",8,"YJM1341",1549,5.27335211611824e-05,86,1.655
"675","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",9,"YJM1387",1557,5.34528152754035e-05,109,1.62
"676","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",10,"YJM1417",1565,5.81485073627731e-05,89,1.631
"677","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",11,"YJM1447",1573,5.79898723735918e-05,11,1.655
"678","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"E",12,"YJM1552",1587,4.02652126550024e-05,121,1.626
"679","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",1,"YJM248",1494,5.84364592078057e-05,64,1.685
"680","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",2,"YJM453",1502,4.55659215355567e-05,73,1.695
"681","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",3,"YJM682",1510,4.37656826111962e-05,66,1.708
"682","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",4,"YJM981",1518,5.01955114378332e-05,178,1.633
"683","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",5,"YJM1083",1526,2.70149846393439e-05,70,1.551
"684","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",6,"YJM1244",1534,4.73148160255193e-05,65,1.637
"685","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",7,"YJM1304",1542,5.85859219231416e-05,158,1.553
"686","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",8,"YJM1342",1550,5.44558091449665e-05,7,1.636
"687","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",10,"YJM1418",1566,4.77953174165926e-05,58,1.614
"688","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"F",11,"YJM1450",1574,5.09739858654581e-05,56,1.608
"689","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",1,"YJM270",1495,5.31721598782641e-06,105,0.316
"690","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",2,"YJM456",1503,5.45490118156252e-05,82,1.693
"691","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",3,"YJM683",1511,5.50427638736042e-05,119,1.639
"692","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",4,"YJM984",1519,4.2780363830768e-05,10,1.634
"693","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",5,"YJM1129",1527,5.22041699939831e-05,83,1.647
"694","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",6,"YJM1248",1535,4.23593014473802e-05,58,1.65
"695","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",7,"YJM1307",1543,5.41899182382128e-05,104,1.684
"696","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",8,"YJM1355",1551,9.83092237219733e-06,118,0.482
"697","2015_screening_for_TS/20150113_35half_rep1.asc",35.5,1,"G",9,"YJM1389",1559,4.35929317315099e-05,171,1.667
